id|name|description
5521da59-f543-521b-8803-292a0284aee1|StarJoin|StarJoin is a solution proposed by the authors to address the scalability challenges in distributed subgraph matching. It involves using a star-based approach to reduce the search space and improve performance.
ac9f2ad9-18b0-56fb-9a82-6e0564bdda77|Workload Aware Expanding Strategy|The authors propose a workload aware expanding strategy to address the load balancing challenge. This strategy is used in the WOptJoin algorithm to select the next vertex to expand among all current gray vertices based on a greedy heuristic to minimize the communication cost. The strategy uses a greedy heuristic to select the next vertex to expand, which is different from existing approaches that use a fixed order or random selection. This approach allows for adaptive load balancing based on the current workload and graph structure. The paper does not provide specific results for this solution, but it is mentioned as a key component of the WOptJoin algorithm, which is shown to be effective in achieving good performance and scalability.
c8489667-2aab-5f3c-a587-215e0cd20c41|Hypercube Optimization|The authors propose a hypercube optimization technique to address the load balancing challenge. This technique is used in the ShrCube strategy to assign proper bucket numbers to each query vertex, which helps to balance the workload across workers. The technique uses a hypercube optimization algorithm to assign bucket numbers, which is different from existing approaches that use a simple round-robin or random assignment. This approach allows for more efficient load balancing and reduces the communication overhead. The paper does not provide specific results for this solution, but it is mentioned as a key component of the ShrCube strategy, which is shown to be effective in achieving good performance and scalability.
c5d3b74f-acd3-51f6-a36b-672882a2d9ee|Round Robin Strategy|The authors propose a round-robin strategy to address the load balancing challenge. This strategy is used in the BinJoin algorithm to divide the candidate data vertices for each query vertex evenly across workers. The strategy uses a simple round-robin assignment to divide the workload, which is different from existing approaches that use more complex algorithms or heuristics. This approach allows for easy implementation and scalability. The paper does not provide specific results for this solution, but it is mentioned as a key component of the BinJoin algorithm, which is shown to be effective in achieving good performance and scalability.
a78fd621-25c0-51b9-a779-03e5849fe53c|Proxy Edge-Based Partitioning Policy|The authors propose a novel application-agnostic graph partitioning strategy that eliminates almost all inter-host communication during triangle counting. This approach is based on the proxy model of partitioning, where edges are distributed among host machines and cached copies of the endpoints (called proxy vertices) are created.
fc0fac10-2019-51c0-8418-0082326bc686|Multi-Machine Multi-GPU Triangle Counting Implementation|The authors propose a distributed triangle counting implementation that leverages the proxy edge-based partitioning policy to eliminate inter-host communication. This implementation uses multiple GPUs across multiple machines to process large graphs in parallel.
4b6fa0f3-8005-5410-90f4-827a6a0f92f2|Binary Search-Based Intersection Method|The authors propose a binary search-based intersection method for finding triangles in the graph, which improves performance on GPUs due to improved exploitation of memory bandwidth.
c03d99c9-088e-5494-9903-38dc4b7261b9|Dynamic Load Balancing using Independent Units of Work|The authors propose a dynamic load balancing strategy that assigns independent units of work to GPUs on the fly. This approach allows for efficient utilization of GPU resources and minimizes idle time.
ccf86691-9aa3-5a54-b7c6-96e78c875b7f|Distributed Defective Coloring Algorithm|The authors propose a distributed defective coloring algorithm that can efficiently handle large-scale graphs with billions of edges and vertices. This algorithm is designed to address the scalability challenges by reducing the number of colors used in the coloring process, which in turn reduces the memory requirements and improves performance.
810c965e-663f-5d72-8cbf-c0796dedd891|Defective Coloring Algorithm|The authors propose a defective coloring algorithm to minimize communication overhead in distributed graph processing systems. This algorithm allows for a trade-off between the number of colors used and the running time, enabling the system to adapt to different scenarios and optimize communication.
92168e9c-11f7-551f-a921-529e71422145|Union 1-Cover Free Family Construction|The authors propose a method for constructing a union 1-cover free family, which is used to minimize communication overhead in distributed graph processing systems. This construction enables the system to efficiently select colors for nodes while minimizing conflicts.
d73c8153-17ce-5e0c-9308-a3600537711f|Distributed Delegate Partitioning|Distributed delegate partitioning is a technique used to partition an input graph by distributing high-degree vertices (hubs) across multiple partitions, while low-degree vertices remain 1D partitioned. This approach aims to balance the processing workload and reduce communication associated with high-degree vertices.
03ad88bc-f226-5a5a-b332-abc4c34c75b5|Asynchronous Visitor Queue Abstraction|The asynchronous visitor queue abstraction is a framework used to drive graph traversal and provide parallelism. It allows algorithm designers to define vertex-centric procedures to execute on traversed vertices with the ability to pass visitor state to other vertices.
41743196-12f4-5eb8-9922-8bd0de63e86f|Routed Point-to-Point Communication|Routed point-to-point communication is a technique used to reduce dense communication requirements by routing messages through a synthetic network, reducing the number of communicating pairs and increasing message latency.
6b4d1ebe-bcea-57e2-bfff-295e65eedaf8|Delegate Visitor Behaviors|Delegate visitor behaviors are a set of techniques used to coordinate the computation among delegates and their controller, including pre-visit parent, lazy merge parent, and post-merge behaviors.
91da70f7-62ec-5f13-8857-afd6312e0a38|Delegate Degree Threshold|The Delegate Degree Threshold is a technique that addresses the load balancing challenge by dynamically adjusting the degree threshold for distributing high-degree vertices across partitions. This approach involves setting a threshold value, dhigh, which determines the degree above which vertices are delegated to multiple partitions.
318a25a7-6c66-5784-b42b-993bf9394dcc|Asynchronous Broadcast and Reduction Operations|The authors propose using asynchronous broadcast and reduction operations to minimize communication overhead in distributed graph processing systems. This solution involves distributing high-degree vertices (hubs) across multiple partitions, allowing each partition to process a portion of the hub’s adjacency list. The controller and its delegates coordinate using asynchronous broadcast and reduction operations, reducing the volume of communication required.
01e5bc63-117d-5d6d-9ab4-48f66aed47e1|Delegate Partitioning|The authors propose a delegate partitioning technique to minimize communication overhead in distributed graph processing systems. This solution involves partitioning high-degree vertices (hubs) across multiple partitions, creating a local representative (delegate) for each partition. The delegates coordinate with the controller using asynchronous broadcast and reduction operations.
db4d9b43-ab89-518a-beec-783f4fbccc1f|ALGdmp|ALGdmp is a distributed algorithm designed to process multimodal path queries over large transportation networks. It addresses the scalability challenges by partitioning the graph into smaller fragments, processing each fragment in parallel, and combining the results to obtain the final answer.
b2d3c5a7-8ac8-5a4e-b972-bfeaff3c52c7|Graph Partitioning Approach|The graph partitioning approach is a technique used to divide the graph into smaller fragments, each of which is processed by a separate machine. This approach addresses the scalability challenges by reducing the amount of data that needs to be processed by each machine, thereby improving the overall performance.
bac30f23-e3d1-5115-be19-60bb0b79f3c7|Parallel Computing Framework|The parallel computing framework is a technique used to process each fragment of the graph in parallel, using multiple machines. This approach addresses the scalability challenges by minimizing the communication overhead and improving the overall performance.
22c66b03-ce33-5231-b853-38a2fa989e28|Distributed Multimodal Path Query Algorithm (ALGdmp)|ALGdmp is a distributed algorithm designed to process multimodal path queries over large transportation networks. It addresses the load balancing challenge by distributing the computational workload evenly across processing units, ensuring that no single node becomes a bottleneck. ALGdmp uses a combination of graph partitioning, parallel computing, and distributed processing to achieve load balancing. It partitions the multimodal graph into smaller fragments, each processed by a separate machine, and uses a coordinating machine to assemble the partial results. This approach allows for efficient processing of large-scale graphs and adapts to varying workloads. The paper presents experimental results showing that ALGdmp achieves better load balancing and scalability compared to existing algorithms, such as GraphLab, Pregel, and Quegel. Specifically, ALGdmp reduces the query time and network overhead, demonstrating its effectiveness in addressing the load balancing challenge.
69281c6a-f2e3-5b89-9a6e-d9eb933e5b14|Graph Partitioning Algorithm (ALGprt)|ALGprt is a graph partitioning algorithm designed to partition the multimodal graph into smaller fragments, each processed by a separate machine. It addresses the load balancing challenge by ensuring that the fragments are balanced in terms of the number of nodes and edges, reducing the likelihood of bottlenecks. ALGprt uses a combination of label propagation and multilevel partitioning to achieve balanced fragments. It assigns labels to nodes based on their connectivity and iteratively coarsens the graph until the coarsened graph is small enough, then uses a high-quality off-the-shelf partitioning algorithm to generate the final partitioning. The paper presents experimental results showing that ALGprt achieves better graph partitioning quality compared to existing algorithms, such as xtraPuLP, Fennel, and Ginger. Specifically, ALGprt reduces the replication ratio and balance factor, demonstrating its effectiveness in addressing the load balancing challenge.
6eabd579-a0ca-566c-af87-2fed38223fd2|Pregel|Pregel is a distributed graph processing system that uses a message-passing model to minimize communication overhead.
56bcf0dd-0065-58c0-b962-17379d9e5922|Quegel|Quegel is a distributed graph processing system that uses a query-centric framework to minimize communication overhead.
edefe9f6-c297-5073-b617-44b3efbccd04|Hybrid Approach using BFS and SV Algorithm|The authors propose a hybrid approach that combines parallel Breadth-First Search (BFS) and Shiloach-Vishkin (SV) algorithm to address the scalability challenges in computing connected components in undirected graphs. This approach dynamically selects the appropriate algorithm based on the graph topology, using BFS for scale-free graphs and SV for large diameter graphs.
88653148-0a94-554d-a862-b57db352f382|Load Balancing using Partitioning and Bucket Updates|The authors propose a load balancing technique that partitions the graph into smaller sub-graphs and updates the partition ids using bucket updates to reduce the communication volume and improve scalability.
e895ba64-014f-5dcb-9b42-c56e9d185733|Dynamic Approach using Degree Distribution Statistics|The authors propose a dynamic approach that uses degree distribution statistics to predict the graph structure and select the appropriate algorithm, using BFS for scale-free graphs and SV for large diameter graphs.
e2e1ef6b-a338-5b7d-8518-a637bc6b4fd5|Parallel SV Algorithm using Edge-Based Adaptation|The authors propose a parallel SV algorithm that uses an edge-based adaptation to improve scalability and reduce communication volume.
23a1fb42-2489-5f16-bc5f-06d0fe0ae843|Load Balancing through Iterative Removal of Completed Partitions|The authors propose a load balancing solution that involves iteratively removing completed partitions from the graph, thereby reducing the workload and achieving a more even distribution of tasks across processing units. The solution involves a dynamic approach where the algorithm continuously monitors the progress of each partition and removes completed ones, ensuring that the workload is rebalanced across the remaining partitions. This approach is different from existing methods that rely on static partitioning or load balancing strategies. The paper presents results showing that this solution leads to improved load balancing, with a reduction in the maximum workload by up to 50% and an increase in the minimum workload by up to 20% (Figure 5).
217c4855-e56d-5734-9685-bba50cee35fd|Bulk Synchronous Communication|The authors propose using bulk synchronous communication to reduce communication overhead and achieve better load balancing. The solution involves using a bulk synchronous communication model, where processors communicate in bulk, reducing the number of messages and overhead associated with communication. This approach is different from existing methods that rely on asynchronous communication or point-to-point messaging. The paper presents results showing that this solution leads to improved performance, with a reduction in communication overhead and an increase in scalability (Figure 8).
554877ec-4b40-54a8-b495-d0c670dfd020|Dynamic Preprocessing Phase|The authors propose a dynamic preprocessing phase to guide the algorithm selection at runtime, which helps in achieving better load balancing. The solution involves a dynamic approach where the algorithm analyzes the graph structure and selects the optimal algorithm based on the graph’s characteristics, ensuring that the workload is distributed evenly across processing units. This approach is different from existing methods that rely on static algorithm selection or preprocessing phases. The paper presents results showing that this solution leads to improved performance, with a reduction in runtime and an increase in scalability (Figure 7).
78830a14-3528-5412-be1b-6a2f58662b19|Parallel Pre x Scan Operations|The authors propose using parallel pre x scan operations to minimize communication overhead in distributed graph processing systems. This solution involves using custom operators to achieve independence from the size of partitions, requiring at most O log r communication steps in addition to the local linear time processing time.
90f99634-02cc-552e-80b7-20a1de46f1cd|Load Balancing through Dynamic Partitioning|The authors propose a load balancing technique that dynamically partitions the graph to minimize communication overhead. This solution involves removing completed components along iterations, reducing the size of the working set per each iteration.
e8c18934-0eed-56dd-806c-e23bdb3d12f4|Hybrid Implementation using BFS|The authors propose a hybrid implementation that uses Breadth-First Search (BFS) to minimize communication overhead in distributed graph processing systems. This solution involves executing a BFS iteration before switching to the SV algorithm to process the remaining graph.
7f9118c1-3320-5956-aaad-59a3fcf092ea|Distributed Core Groups Detection Algorithm|The authors propose a distributed core groups detection algorithm to address the scalability challenges in community detection. This algorithm is designed to process large-scale graphs with billions of edges and vertices by identifying core groups, which are small cohesive groups of vertices that belong to the same community.
c92672a1-07b3-5e2a-9fc2-c8232b33c23e|Hadoop-based Graph Processing Framework|The authors propose a Hadoop-based graph processing framework to address the scalability challenges in graph processing. This framework is designed to efficiently handle large-scale graphs by utilizing the distributed computing capabilities of Hadoop.
ea188d22-8e2f-51e4-ac38-d1c4540eb2bc|Ensemble Learning Scheme for Community Detection|The authors propose an ensemble learning scheme for community detection to address the scalability challenges in community detection. This scheme is designed to combine the information from multiple community detection algorithms, creating a diverse ensemble of base partitions.
a7614f76-0bd1-5313-9cc5-73f52ce3107a|Bundling Label Propagation|The authors propose bundling the propagation of labels in a way that increases the bit size of the value label vector instead of single labels of the key-value pairs. This approach reduces the total amount of data to be transferred, making larger data blocks more efficient to transfer and sorting key-value pairs only once.
6bc345e2-03c9-51b5-b578-92328f03c84e|Synchronous Label Update|The authors use a synchronous label update strategy, where a vertex gets in iteration t the label most of its neighbors had after iteration t-1. This approach reduces the need for heavy communication between nodes during an iteration of label updates.
3918678a-619b-54a4-897d-8a438eaecd61|Distributed Minor Aggregation Model|The authors propose a new interface to the low congestion shortcut framework called the Distributed Minor Aggregation model. This model restricts the operations nodes can perform, allowing them to only compute aggregates over their incident edges. The model provides powerful high-level primitives like graph contractions, enabling succinct descriptions of otherwise complicated distributed algorithms.
3f2b1c7b-5384-5c9a-b5f1-bd639cd3f3be|Low Congestion Shortcut Framework|The authors build upon the low congestion shortcut framework, which identifies the part-wise aggregation task as the crucial communication task in many optimization problems. They propose a new construction of 1-oblivious routings that is graph-based and can be efficiently implemented in the distributed setting.
ae257e4a-a963-507b-a562-a968bec45e22|1-Oblivious Routing Construction|The authors propose a new construction of 1-oblivious routings that is graph-based and can be efficiently implemented in the distributed setting. This construction is based on routing the demand along several low-diameter decompositions (LDDs) in a bottom-up way.
08c81894-0574-5733-a795-3cd6c7fb348f|Distributed Implementation of SSSP|The authors propose a distributed implementation of the single-source shortest paths (SSSP) algorithm, which is based on the low congestion shortcut framework and the Distributed Minor Aggregation model.
842db874-b727-59ba-b219-21d1fea77fbb|Graph-Based 1-Oblivious Routing|The authors propose a graph-based 1-oblivious routing algorithm that can be used to distribute computational workload evenly across processing units. This algorithm is designed to work in conjunction with the Distributed Minor Aggregation Model and provides a way to route demands in a distributed graph processing system.
694a32f6-4171-50ba-a11d-3cc5ba95d9eb|LDD Sampling Algorithm|The authors propose an LDD sampling algorithm that can be used to sample low-diameter decompositions in a distributed graph processing system. This algorithm is designed to work in conjunction with the graph-based 1-oblivious routing algorithm and provides a way to efficiently sample LDDs.
09cee210-bb09-54f1-8d4d-e26b09b7bf77|Low Congestion Shortcuts|The authors propose the use of low congestion shortcuts to reduce communication overhead in distributed graph processing systems. These shortcuts are designed to minimize the number of hops required for data to travel between nodes, thereby reducing the communication overhead.
f893494d-bb98-5aa8-ad76-d18ef8a00bb3|Distributed Deterministic 2-Approximation Algorithm for Weighted Vertex Cover|The authors propose a distributed deterministic 2-approximation algorithm for the weighted vertex cover problem, which can efficiently handle large-scale graphs. The algorithm is designed to work in the CONGEST model of distributed computation, where the communication network is the graph itself.
e9d3c942-fdb9-5228-91c0-00fd9c77a0e8|Modified BCS Algorithm|The authors propose a modified version of the BCS algorithm, which is a distributed deterministic 2-approximation algorithm for the weighted vertex cover problem. The modified algorithm is designed to work in the CONGEST model of distributed computation and can efficiently handle large-scale graphs.
7323551b-eb42-558a-994e-c9eb1a78c8ae|Level-Based Offer Allocation|The authors propose a level-based offer allocation mechanism to minimize communication overhead. In this approach, each vertex is assigned a level based on its weight, and offers are sent only to neighbors with the smallest level. This technique reduces the number of offers sent and received by each vertex, resulting in lower communication overhead.
69e53d6e-7fcb-58c3-8ce9-d0329e55fa2a|Vault and Bank Mechanism|The authors introduce a vault and bank mechanism to manage the weight of each vertex. The vault represents the portion of the weight available for offer allocation, while the bank represents the remaining weight. This mechanism ensures that the weight of each vertex is reduced efficiently, minimizing the number of iterations and communication overhead.
d369e172-fcbf-534f-a761-03b63b2c8246|Dynamic Level Adjustment|The authors propose a dynamic level adjustment mechanism, where the level of each vertex is adjusted based on its weight and the number of iterations. This mechanism ensures that the levels of vertices are updated efficiently, reducing the number of iterations and communication overhead.
0bf3ce21-b4c0-5954-8c73-62e77ed80e88|Random Layering Technique|The Random Layering Technique is a novel approach for analyzing the connectivity of a graph obtained through random edge sampling. This technique is used to develop a distributed minimum cut approximation algorithm that can efficiently handle large-scale graphs.
d9505809-f92a-5945-aecf-ec8c9a1aab0e|Distributed Minimum Cut Approximation Algorithm|The Distributed Minimum Cut Approximation Algorithm is a distributed algorithm that uses the Random Layering Technique to find a minimum cut in a graph. The algorithm is designed to handle large-scale graphs and can be used in distributed systems.
1c0302b8-7294-5fc4-8546-60776a16f5fa|Matula's Approach|Matula's Approach is a centralized algorithm that uses a maximum adjacency search procedure to find a 2 minimum cut in a graph. The algorithm is used as a basis for the Distributed Minimum Cut Approximation Algorithm.
7107b0c4-ed41-54df-af14-742ddeec085d|Lower Bound for Approximating Minimum Cut|The Lower Bound for Approximating Minimum Cut is a lower bound on the time complexity of approximating the minimum cut in a graph. The lower bound is used to show that the Distributed Minimum Cut Approximation Algorithm is almost optimal.
12a73b7b-6211-52b6-8b7e-21802e99b485|Random Layering Approach|The authors propose a random layering approach to minimize communication overhead in distributed graph processing systems. This approach involves randomly sampling edges from the graph and layering them to reduce the number of connected components. The algorithm iteratively adds sampled edges to the graph, ensuring that the number of connected components decreases by at least a constant factor with high probability.
bc9ac7fc-8fae-5cc6-aa0b-9f217f8dfb06|Matula's Approach with Distributed Sparse Certificates|The authors adapt Matula's centralized algorithm for finding a 2-approximation of the minimum cut to the distributed setting. The approach involves using distributed sparse certificates to identify a set of edges that are likely to be part of the minimum cut. The algorithm then uses these certificates to find a 2-approximation of the minimum cut.
a28d1734-15c9-5735-93c0-c6a067498217|Distributed Minimum Cut Approximation via Random Contraction|The authors propose a distributed algorithm for approximating the minimum cut using random contraction. The algorithm involves randomly contracting edges in the graph and then using a distributed sparse certificate algorithm to find a 2-approximation of the minimum cut.
c99986d3-27e2-5f7d-bbde-4fcd3693365f|Push-Pull Optimization|The Push-Pull optimization is a novel method for reducing communication in distributed triangle identification. It allows for the choice of direction for sending adjacency information, which can minimize communication volume.
2696caaa-f512-58de-af7f-b46916f2ac4c|Distributed Map Container|The distributed map container is a data structure designed to store key-value pairs at deterministic MPI ranks based on a hash of the keys. It enables efficient storage and retrieval of metadata associated with vertices and edges.
f802b2c3-06b8-5d2a-ae6a-fc0714b2e0be|Cyclic Partitioning|Cyclic partitioning is a graph partitioning technique that reduces the degree of high-degree vertices, alleviating computation and storage imbalances.
3b2f25a4-963b-5aa7-88f7-c5eb26c03ac9|Asynchronous Communication using YGM|YGM is an asynchronous communication library that enables scalable performance by leveraging buffering techniques and message serialization.
0c09e7f5-eb6b-5040-9ea4-9716c07bea00|Message Buffering|The authors employ a message buffering strategy to reduce communication overhead. This involves aggregating small messages into larger ones to minimize the number of messages exchanged between nodes.
be64a28e-00a8-51ab-8e18-6684e5bc1a5e|Serialization|The authors use serialization to enable the communication of structured data, including variable-length objects and heterogeneous types.
d143783e-32d5-5c07-8899-210edccdd1c9|RPC Semantics|The authors utilize RPC semantics to enable the execution of user-provided functions on remote nodes.
626b2305-f860-57f2-87fb-974ff0ebface|Message-Splitting Strategy|The authors propose a message-splitting strategy to address the scalability challenges in distributed graph processing. This strategy involves separating local messages and remote messages according to their destination vertices, which determines the destination machine to which the message needs to be sent. By separating local and remote messages, the strategy enables each machine to send and receive messages to/from only one machine in each round, eliminating the need to cache messages in the message buffer. This approach differs from existing methods, which often require caching messages in the message buffer, leading to memory overflow issues. The paper demonstrates the effectiveness of the message-splitting strategy through experiments on real-world graphs, showing that it can significantly reduce memory usage and improve performance.
985a1660-7715-5448-83e6-ba465a86223b|Priority-Based Task Assignment|The authors propose a priority-based task assignment strategy to address the scalability challenges in distributed graph processing. This strategy involves assigning tasks to machines based on their priority, which is determined by the edge core of the task. By prioritizing tasks with smaller edge cores, the strategy enables the algorithm to focus on the most critical tasks first, reducing the number of candidates and improving performance. The paper demonstrates the effectiveness of the priority-based task assignment strategy through experiments on real-world graphs, showing that it can significantly improve performance and reduce the number of candidates.
100dbfee-473b-52be-8f31-86f5ec4f95f1|Superstep Sharing|The authors propose a superstep sharing strategy to address the scalability challenges in distributed graph processing. This strategy involves sharing supersteps among tasks to reduce the number of supersteps required. By sharing supersteps among tasks, the strategy enables the algorithm to process multiple tasks in parallel, reducing the number of supersteps and improving performance. The paper demonstrates the effectiveness of the superstep sharing strategy through experiments on real-world graphs, showing that it can significantly reduce the number of supersteps and improve performance.
fab6a6cc-2cdd-544c-8e49-da77ac107976|Distributed Batch-Stream Combined Algorithm (DBCA)|The authors propose a distributed batch-stream combined algorithm (DBCA) to address the scalability challenges in distributed graph processing. This algorithm involves processing tasks in a batch-stream combined model, where tasks are processed in batches and streaming tasks are stored in a task map. By processing tasks in a batch-stream combined model, the algorithm enables the system to process multiple tasks in parallel, reducing the number of supersteps and improving performance. The paper demonstrates the effectiveness of the DBCA algorithm through experiments on real-world graphs, showing that it can significantly improve performance and reduce the number of supersteps.
a26fb5ad-ad97-5270-b9f7-bbc4557dbf4e|Message Splitting Strategy|The message splitting strategy is designed to address the load balancing challenge by efficiently distributing messages across machines in a distributed graph processing system. This strategy separates local messages and remote messages according to their destination vertices, which determines the destination machine to which the message needs to be sent.
0f5529ae-270d-51d8-bb83-b9ab04b3b70e|Task Assignment Strategy|The task assignment strategy is designed to address the load balancing challenge by dynamically assigning tasks to machines based on the diversity of the edge-cores of updated edges. This strategy ensures that tasks with different edge-cores are executed in parallel, reducing the overall processing time and improving system efficiency.
ed041b2f-9e32-575f-a129-518aac0969d9|Priority Strategy for Interference Reduction|The authors propose a priority strategy to reduce interference between tasks and minimize communication overhead. This strategy involves assigning priorities to tasks based on their edge cores and processing them in order of priority.
01b766d0-c80a-52df-b80b-abc04f719e6c|Message Interaction Protocol|The authors propose a message interaction protocol to minimize communication overhead by reducing the number of messages exchanged between nodes. This protocol involves using a novel message format and processing messages in a specific order to reduce communication overhead.
32c021d9-c06f-5445-8548-089aa0a9cb85|Bounded Rational Behavioral (BRB) Update Rule|The BRB update rule is a distributed algorithm designed to address the scalability challenges in solving the vertex cover problem in large-scale graphs. It uses a bounded rational behavioral approach, where each vertex makes decisions based on local information and a finite memory of past interactions.
c100807e-4b08-57f3-a1a5-59ef739c2bf2|Memory-Based Best Response (MBR) Update Rule|The MBR update rule is a distributed algorithm designed to address the scalability challenges in solving the vertex cover problem in large-scale graphs. It uses a memory-based approach, where each vertex records the best responses of its neighbors and updates its strategy accordingly.
6c68bd19-c56a-5581-afd2-ecdfbecf43e7|Asynchronous Computation with Remote Memory Access (RMA)|The authors propose an asynchronous computation approach that utilizes Remote Memory Access (RMA) to retrieve remote parts of the graph without involving target nodes. This solution addresses the scalability challenge by removing synchronization overheads and allowing different processes to progress asynchronously while storing only partitions of the graph.
8293f6c0-e8ae-585d-8f9d-92ee90270995|Caching Mechanism for RMA|The authors propose a caching mechanism for RMA to reduce communication time by storing frequently accessed remote data. This solution addresses the scalability challenge by minimizing memory requirements and optimizing data structures.
27e26de8-f911-5b07-b37c-79d83a86ac08|Hybrid Strategy for Triangle Computation|The authors propose a hybrid strategy for triangle computation that combines binary search and sorted set intersection (SSI) methods. This solution addresses the scalability challenge by optimizing algorithms and maximizing bandwidth utilization.
93be38c5-0e2d-518f-91e6-dc2188593cbb|Application-Defined Scores for Cached Entries|The authors propose using application-defined scores for cached entries to improve caching efficiency. This solution addresses the scalability challenge by optimizing data structures and algorithms.
c3868762-dce9-5dac-947c-a5a765299bcd|1D Partitioning with Vertex Delegation|The authors propose a 1D partitioning approach where vertices are distributed among computing nodes, and each node is responsible for computing the local clustering coefficient (LCC) of its assigned vertices. To address the load balancing challenge, the authors introduce a vertex delegation mechanism, where a node can delegate the computation of a vertex's LCC to another node if the vertex has a high degree and is likely to cause load imbalance.
70af4186-5e4b-5df4-95cf-63e79d252dea|Cyclic Distribution|The authors mention cyclic distribution as an alternative approach to 1D partitioning, which can achieve more balanced partitions. However, they note that this approach requires sorting vertices, introducing additional computation and communication.
dc3278bd-24fe-557f-a560-7fc6564cd8f7|Asynchronous RMA-based Distributed LCC Computation|The authors propose an asynchronous distributed memory algorithm for local clustering coefficient (LCC) computation, which minimizes communication overhead by utilizing Remote Memory Access (RMA) one-sided operations to retrieve remote parts of the graph.
87987f9d-487a-5dc3-912d-c46236c5cadd|Caching Mechanism for RMA Accesses|The authors propose a caching mechanism for RMA accesses, which reduces communication overhead by storing frequently accessed remote data in a local cache.
2235673d-fee9-5b23-af40-c2d7de9dcc4d|TwinTwigJoin Algorithm|The TwinTwigJoin algorithm is a novel approach to subgraph enumeration in MapReduce, designed to address scalability challenges by utilizing a left-deep join framework and a TwinTwig decomposition strategy.
0b897965-0ed7-521d-bd87-5d74f39bb494|Order-Aware Cost Reduction|The order-aware cost reduction technique is a mechanism used in the TwinTwigJoin algorithm to further reduce the computational cost by considering the partial order of the pattern graph.
2ce1e7fd-dc99-5d37-9fba-7ac48c2ecd0d|Workload Skew Reduction|The workload skew reduction technique is a mechanism used in the TwinTwigJoin algorithm to reduce the workload skew caused by high-degree nodes in the data graph.
12a4de72-631b-5002-be1a-9c042f6dc8aa|Early Filtering|The early filtering technique is a mechanism used in the TwinTwigJoin algorithm to further reduce the number of partial results generated during the join process.
08eb8859-ac56-5675-884e-ff385b731f78|TwinTwig Decomposition|TwinTwig decomposition is a pattern decomposition strategy that decomposes the pattern graph into TwinTwigs, which are either an edge or two incident edges of a node. This decomposition strategy is used to reduce the communication overhead by minimizing the number of edges that need to be transmitted between nodes.
2ffa0458-fb6f-5612-a52a-f0a1a9e8ec13|Distributed Vertex Elimination Algorithm|The authors propose a distributed vertex elimination algorithm to address the scalability challenges in graph pattern matching. This algorithm iteratively eliminates vertices that do not meet the local constraints of the query pattern, reducing the search space and improving scalability.
d48830d1-c92b-5eb9-87c9-877ab9b5486f|Cycle Checking Visitor|The authors propose a cycle checking visitor algorithm to address the scalability challenges in graph pattern matching. This algorithm checks for the presence of cycles in the graph, which is a critical step in graph pattern matching.
506d41fb-9f55-5d4d-b207-d1af87df7974|Metadata Store|The authors propose a metadata store to address the scalability challenges in graph pattern matching. This store provides efficient access to vertex metadata, which is critical for graph pattern matching.
077f87eb-9088-5dff-9ea8-97f6511de485|Delegate Partitioned Graph|The authors propose a delegate partitioned graph approach to address the load balancing challenge. This involves distributing the edges of each high-degree vertex across compute nodes to achieve load balancing. The delegate partitioned graph approach is unique in that it focuses on distributing the edges of high-degree vertices, rather than simply partitioning the graph based on vertices. This approach is designed to mitigate the impact of high-degree vertices on load balancing. The authors demonstrate that this approach achieves excellent scalability and load balancing, as shown in their strong scaling experiments.
f27ecb37-d182-50e8-9ff0-32a18b92873e|Asynchronous Visitor Abstraction|The authors propose an asynchronous visitor abstraction to address the load balancing challenge. This involves allowing the implementation of graph algorithms as vertex programs using an asynchronous visitor abstraction, which enables the execution of a user-defined vertex program on traversed vertices. The asynchronous visitor abstraction is unique in that it allows for the execution of vertex programs in an asynchronous manner, which helps to reduce communication overhead and improve load balancing. The authors demonstrate that this approach achieves excellent scalability and load balancing, as shown in their strong scaling experiments.
19cb6a2e-5b22-5a01-981f-74183b1c02e5|Vertex Elimination|The authors propose a vertex elimination approach to address the load balancing challenge. This involves iteratively eliminating vertices that do not meet local constraints, which helps to reduce the computational workload and improve load balancing. The vertex elimination approach is unique in that it focuses on eliminating vertices that do not meet local constraints, rather than simply distributing the workload across nodes. This approach is designed to reduce the computational workload and improve load balancing. The authors demonstrate that this approach achieves excellent scalability and load balancing, as shown in their strong scaling experiments.
e33e48bb-976f-5f1d-83a8-10ccfcda045d|Distributed Cycle Checking|The authors propose a distributed cycle checking algorithm to minimize communication overhead in graph pattern matching. This approach iterates over the set of cycle constraints to be checked and validates each cycle constraint one at a time, reducing the need for excessive communication.
b3f1cfce-75de-59db-981f-59a1f2441e72|Local Constraint Checking|The authors propose a local constraint checking algorithm to minimize communication overhead in graph pattern matching. This approach iteratively excludes vertices that do not meet the constraints specified by the pattern, reducing the need for excessive communication.
5873dd6d-a76f-523e-911a-421078683ee0|Distributed Aggregation Scheduling (DAS) Algorithm|The DAS algorithm is designed to address the scalability challenges in wireless sensor networks by providing a distributed scheduling algorithm that can efficiently handle large-scale networks.
01d98177-4b7e-5912-ab5d-2d051c5919b1|Adaptive DAS Algorithm|The adaptive DAS algorithm is designed to address the scalability challenges in wireless sensor networks by providing an adaptive scheduling algorithm that can efficiently handle dynamic network changes.
